"CountryCode","CountryName","IndicatorName","IndicatorCode","Year","Perct","Region","IncomeGroup"
"ASM","American Samoa","Forest area (% of land area)","AG.LND.FRST.ZS",1998,90.6,"East Asia & Pacific","Upper middle income"
"ASM","American Samoa","Forest area (% of land area)","AG.LND.FRST.ZS",2009,88.75,"East Asia & Pacific","Upper middle income"
"ASM","American Samoa","Forest area (% of land area)","AG.LND.FRST.ZS",2010,88.55,"East Asia & Pacific","Upper middle income"
"ASM","American Samoa","Forest area (% of land area)","AG.LND.FRST.ZS",1990,91.95,"East Asia & Pacific","Upper middle income"
"ASM","American Samoa","Forest area (% of land area)","AG.LND.FRST.ZS",1994,91.25,"East Asia & Pacific","Upper middle income"
"ASM","American Samoa","Forest area (% of land area)","AG.LND.FRST.ZS",2011,88.4,"East Asia & Pacific","Upper middle income"
"ASM","American Samoa","Forest area (% of land area)","AG.LND.FRST.ZS",2005,89.4,"East Asia & Pacific","Upper middle income"
"ASM","American Samoa","Forest area (% of land area)","AG.LND.FRST.ZS",2012,88.2,"East Asia & Pacific","Upper middle income"
"ASM","American Samoa","Forest area (% of land area)","AG.LND.FRST.ZS",2006,89.25,"East Asia & Pacific","Upper middle income"
"ASM","American Samoa","Forest area (% of land area)","AG.LND.FRST.ZS",1995,91.1,"East Asia & Pacific","Upper middle income"
"ASM","American Samoa","Forest area (% of land area)","AG.LND.FRST.ZS",1997,90.75,"East Asia & Pacific","Upper middle income"
"ASM","American Samoa","Forest area (% of land area)","AG.LND.FRST.ZS",1999,90.4,"East Asia & Pacific","Upper middle income"
"ASM","American Samoa","Forest area (% of land area)","AG.LND.FRST.ZS",2015,87.7,"East Asia & Pacific","Upper middle income"
"ASM","American Samoa","Forest area (% of land area)","AG.LND.FRST.ZS",2001,90.1,"East Asia & Pacific","Upper middle income"
"ASM","American Samoa","Forest area (% of land area)","AG.LND.FRST.ZS",2004,89.55,"East Asia & Pacific","Upper middle income"
"ASM","American Samoa","Forest area (% of land area)","AG.LND.FRST.ZS",1996,90.95,"East Asia & Pacific","Upper middle income"
"ASM","American Samoa","Forest area (% of land area)","AG.LND.FRST.ZS",1993,91.45,"East Asia & Pacific","Upper middle income"
"ASM","American Samoa","Forest area (% of land area)","AG.LND.FRST.ZS",2008,88.9,"East Asia & Pacific","Upper middle income"
"ASM","American Samoa","Forest area (% of land area)","AG.LND.FRST.ZS",2007,89.05,"East Asia & Pacific","Upper middle income"
"ASM","American Samoa","Forest area (% of land area)","AG.LND.FRST.ZS",1991,91.75,"East Asia & Pacific","Upper middle income"
"ASM","American Samoa","Forest area (% of land area)","AG.LND.FRST.ZS",1992,91.6,"East Asia & Pacific","Upper middle income"
"ATG","Antigua and Barbuda","Forest area (% of land area)","AG.LND.FRST.ZS",2013,22.27,"Latin America & Caribbean","High income"
"ATG","Antigua and Barbuda","Forest area (% of land area)","AG.LND.FRST.ZS",2005,22.27,"Latin America & Caribbean","High income"
"ATG","Antigua and Barbuda","Forest area (% of land area)","AG.LND.FRST.ZS",2003,22.45,"Latin America & Caribbean","High income"
"ATG","Antigua and Barbuda","Forest area (% of land area)","AG.LND.FRST.ZS",2002,22.55,"Latin America & Caribbean","High income"
"ATG","Antigua and Barbuda","Forest area (% of land area)","AG.LND.FRST.ZS",2000,22.73,"Latin America & Caribbean","High income"
"ATG","Antigua and Barbuda","Forest area (% of land area)","AG.LND.FRST.ZS",2014,22.27,"Latin America & Caribbean","High income"
"ATG","Antigua and Barbuda","Forest area (% of land area)","AG.LND.FRST.ZS",1998,22.86,"Latin America & Caribbean","High income"
"ATG","Antigua and Barbuda","Forest area (% of land area)","AG.LND.FRST.ZS",2009,22.27,"Latin America & Caribbean","High income"
"ATG","Antigua and Barbuda","Forest area (% of land area)","AG.LND.FRST.ZS",2010,22.27,"Latin America & Caribbean","High income"
"ATG","Antigua and Barbuda","Forest area (% of land area)","AG.LND.FRST.ZS",1990,23.41,"Latin America & Caribbean","High income"
"ATG","Antigua and Barbuda","Forest area (% of land area)","AG.LND.FRST.ZS",1994,23.14,"Latin America & Caribbean","High income"
"ATG","Antigua and Barbuda","Forest area (% of land area)","AG.LND.FRST.ZS",2011,22.27,"Latin America & Caribbean","High income"
"ATG","Antigua and Barbuda","Forest area (% of land area)","AG.LND.FRST.ZS",1996,23,"Latin America & Caribbean","High income"
"ATG","Antigua and Barbuda","Forest area (% of land area)","AG.LND.FRST.ZS",2012,22.27,"Latin America & Caribbean","High income"
"ATG","Antigua and Barbuda","Forest area (% of land area)","AG.LND.FRST.ZS",2006,22.27,"Latin America & Caribbean","High income"
"ATG","Antigua and Barbuda","Forest area (% of land area)","AG.LND.FRST.ZS",1995,23.07,"Latin America & Caribbean","High income"
"ATG","Antigua and Barbuda","Forest area (% of land area)","AG.LND.FRST.ZS",1997,22.93,"Latin America & Caribbean","High income"
"ATG","Antigua and Barbuda","Forest area (% of land area)","AG.LND.FRST.ZS",1999,22.8,"Latin America & Caribbean","High income"
"ATG","Antigua and Barbuda","Forest area (% of land area)","AG.LND.FRST.ZS",2015,22.27,"Latin America & Caribbean","High income"
"ATG","Antigua and Barbuda","Forest area (% of land area)","AG.LND.FRST.ZS",2001,22.64,"Latin America & Caribbean","High income"
"ATG","Antigua and Barbuda","Forest area (% of land area)","AG.LND.FRST.ZS",2004,22.36,"Latin America & Caribbean","High income"
"ATG","Antigua and Barbuda","Forest area (% of land area)","AG.LND.FRST.ZS",2007,22.27,"Latin America & Caribbean","High income"
"ATG","Antigua and Barbuda","Forest area (% of land area)","AG.LND.FRST.ZS",1993,23.2,"Latin America & Caribbean","High income"
"ATG","Antigua and Barbuda","Forest area (% of land area)","AG.LND.FRST.ZS",2008,22.27,"Latin America & Caribbean","High income"
"ATG","Antigua and Barbuda","Forest area (% of land area)","AG.LND.FRST.ZS",1992,23.27,"Latin America & Caribbean","High income"
"ATG","Antigua and Barbuda","Forest area (% of land area)","AG.LND.FRST.ZS",1991,23.34,"Latin America & Caribbean","High income"
"AUS","Australia","Forest area (% of land area)","AG.LND.FRST.ZS",2013,16.16,"East Asia & Pacific","High income"
"AUS","Australia","Forest area (% of land area)","AG.LND.FRST.ZS",2005,16.61,"East Asia & Pacific","High income"
"AUS","Australia","Forest area (% of land area)","AG.LND.FRST.ZS",2003,16.68,"East Asia & Pacific","High income"
"AUS","Australia","Forest area (% of land area)","AG.LND.FRST.ZS",2009,16.15,"East Asia & Pacific","High income"
"AUS","Australia","Forest area (% of land area)","AG.LND.FRST.ZS",2002,16.71,"East Asia & Pacific","High income"
"AUS","Australia","Forest area (% of land area)","AG.LND.FRST.ZS",2000,16.77,"East Asia & Pacific","High income"
"AUS","Australia","Forest area (% of land area)","AG.LND.FRST.ZS",2014,16.2,"East Asia & Pacific","High income"
"AUS","Australia","Forest area (% of land area)","AG.LND.FRST.ZS",1998,16.76,"East Asia & Pacific","High income"
"AUS","Australia","Forest area (% of land area)","AG.LND.FRST.ZS",2004,16.65,"East Asia & Pacific","High income"
"AUS","Australia","Forest area (% of land area)","AG.LND.FRST.ZS",2010,16.04,"East Asia & Pacific","High income"
"AUS","Australia","Forest area (% of land area)","AG.LND.FRST.ZS",1990,16.73,"East Asia & Pacific","High income"
"AUS","Australia","Forest area (% of land area)","AG.LND.FRST.ZS",1994,16.75,"East Asia & Pacific","High income"
"AUS","Australia","Forest area (% of land area)","AG.LND.FRST.ZS",2011,16.08,"East Asia & Pacific","High income"
"AUS","Australia","Forest area (% of land area)","AG.LND.FRST.ZS",1996,16.76,"East Asia & Pacific","High income"
"AUS","Australia","Forest area (% of land area)","AG.LND.FRST.ZS",2012,16.12,"East Asia & Pacific","High income"
"AUS","Australia","Forest area (% of land area)","AG.LND.FRST.ZS",2006,16.5,"East Asia & Pacific","High income"
"AUS","Australia","Forest area (% of land area)","AG.LND.FRST.ZS",1995,16.75,"East Asia & Pacific","High income"
"AUS","Australia","Forest area (% of land area)","AG.LND.FRST.ZS",1997,16.76,"East Asia & Pacific","High income"
"AUS","Australia","Forest area (% of land area)","AG.LND.FRST.ZS",1999,16.77,"East Asia & Pacific","High income"
"AUS","Australia","Forest area (% of land area)","AG.LND.FRST.ZS",2015,16.24,"East Asia & Pacific","High income"
"AUS","Australia","Forest area (% of land area)","AG.LND.FRST.ZS",2001,16.74,"East Asia & Pacific","High income"
"AUS","Australia","Forest area (% of land area)","AG.LND.FRST.ZS",1992,16.74,"East Asia & Pacific","High income"
"AUS","Australia","Forest area (% of land area)","AG.LND.FRST.ZS",2007,16.38,"East Asia & Pacific","High income"
"AUS","Australia","Forest area (% of land area)","AG.LND.FRST.ZS",1993,16.74,"East Asia & Pacific","High income"
"AUS","Australia","Forest area (% of land area)","AG.LND.FRST.ZS",2008,16.27,"East Asia & Pacific","High income"
"AUS","Australia","Forest area (% of land area)","AG.LND.FRST.ZS",1991,16.74,"East Asia & Pacific","High income"
"AUT","Austria","Forest area (% of land area)","AG.LND.FRST.ZS",2013,46.84,"Europe & Central Asia","High income"
"AUT","Austria","Forest area (% of land area)","AG.LND.FRST.ZS",2009,46.72,"Europe & Central Asia","High income"
"AUT","Austria","Forest area (% of land area)","AG.LND.FRST.ZS",2005,46.63,"Europe & Central Asia","High income"
"AUT","Austria","Forest area (% of land area)","AG.LND.FRST.ZS",2003,46.57,"Europe & Central Asia","High income"
"AUT","Austria","Forest area (% of land area)","AG.LND.FRST.ZS",1998,46.33,"Europe & Central Asia","High income"
"AUT","Austria","Forest area (% of land area)","AG.LND.FRST.ZS",2002,46.54,"Europe & Central Asia","High income"
"AUT","Austria","Forest area (% of land area)","AG.LND.FRST.ZS",2000,46.48,"Europe & Central Asia","High income"
"AUT","Austria","Forest area (% of land area)","AG.LND.FRST.ZS",2014,46.86,"Europe & Central Asia","High income"
"AUT","Austria","Forest area (% of land area)","AG.LND.FRST.ZS",2001,46.51,"Europe & Central Asia","High income"
"AUT","Austria","Forest area (% of land area)","AG.LND.FRST.ZS",2004,46.6,"Europe & Central Asia","High income"
"AUT","Austria","Forest area (% of land area)","AG.LND.FRST.ZS",2010,46.75,"Europe & Central Asia","High income"
"AUT","Austria","Forest area (% of land area)","AG.LND.FRST.ZS",1990,45.73,"Europe & Central Asia","High income"
"AUT","Austria","Forest area (% of land area)","AG.LND.FRST.ZS",1994,46.03,"Europe & Central Asia","High income"
"AUT","Austria","Forest area (% of land area)","AG.LND.FRST.ZS",2011,46.78,"Europe & Central Asia","High income"
"AUT","Austria","Forest area (% of land area)","AG.LND.FRST.ZS",1996,46.18,"Europe & Central Asia","High income"
"AUT","Austria","Forest area (% of land area)","AG.LND.FRST.ZS",2012,46.8,"Europe & Central Asia","High income"
"AUT","Austria","Forest area (% of land area)","AG.LND.FRST.ZS",2006,46.66,"Europe & Central Asia","High income"
"AUT","Austria","Forest area (% of land area)","AG.LND.FRST.ZS",1995,46.1,"Europe & Central Asia","High income"
"AUT","Austria","Forest area (% of land area)","AG.LND.FRST.ZS",1997,46.25,"Europe & Central Asia","High income"
"AUT","Austria","Forest area (% of land area)","AG.LND.FRST.ZS",1999,46.4,"Europe & Central Asia","High income"
"AUT","Austria","Forest area (% of land area)","AG.LND.FRST.ZS",2015,46.88,"Europe & Central Asia","High income"
"AUT","Austria","Forest area (% of land area)","AG.LND.FRST.ZS",2008,46.7,"Europe & Central Asia","High income"
"AUT","Austria","Forest area (% of land area)","AG.LND.FRST.ZS",1992,45.88,"Europe & Central Asia","High income"
"AUT","Austria","Forest area (% of land area)","AG.LND.FRST.ZS",2007,46.68,"Europe & Central Asia","High income"
"AUT","Austria","Forest area (% of land area)","AG.LND.FRST.ZS",1993,45.95,"Europe & Central Asia","High income"
"AUT","Austria","Forest area (% of land area)","AG.LND.FRST.ZS",1991,45.8,"Europe & Central Asia","High income"
"AZE","Azerbaijan","Forest area (% of land area)","AG.LND.FRST.ZS",2013,13.15,"Europe & Central Asia","Upper middle income"
"AZE","Azerbaijan","Forest area (% of land area)","AG.LND.FRST.ZS",2003,10.59,"Europe & Central Asia","Upper middle income"
"AZE","Azerbaijan","Forest area (% of land area)","AG.LND.FRST.ZS",2009,11.89,"Europe & Central Asia","Upper middle income"
"AZE","Azerbaijan","Forest area (% of land area)","AG.LND.FRST.ZS",2005,10.61,"Europe & Central Asia","Upper middle income"
"AZE","Azerbaijan","Forest area (% of land area)","AG.LND.FRST.ZS",2014,13.47,"Europe & Central Asia","Upper middle income"
"AZE","Azerbaijan","Forest area (% of land area)","AG.LND.FRST.ZS",1998,10.44,"Europe & Central Asia","Upper middle income"
"AZE","Azerbaijan","Forest area (% of land area)","AG.LND.FRST.ZS",2002,10.58,"Europe & Central Asia","Upper middle income"
"AZE","Azerbaijan","Forest area (% of land area)","AG.LND.FRST.ZS",2000,10.55,"Europe & Central Asia","Upper middle income"
"AZE","Azerbaijan","Forest area (% of land area)","AG.LND.FRST.ZS",2006,10.93,"Europe & Central Asia","Upper middle income"
"AZE","Azerbaijan","Forest area (% of land area)","AG.LND.FRST.ZS",2001,10.57,"Europe & Central Asia","Upper middle income"
"AZE","Azerbaijan","Forest area (% of land area)","AG.LND.FRST.ZS",2004,10.6,"Europe & Central Asia","Upper middle income"
"AZE","Azerbaijan","Forest area (% of land area)","AG.LND.FRST.ZS",2010,12.2,"Europe & Central Asia","Upper middle income"
"AZE","Azerbaijan","Forest area (% of land area)","AG.LND.FRST.ZS",1990,10.24,"Europe & Central Asia","Upper middle income"
"AZE","Azerbaijan","Forest area (% of land area)","AG.LND.FRST.ZS",1994,10.33,"Europe & Central Asia","Upper middle income"
"AZE","Azerbaijan","Forest area (% of land area)","AG.LND.FRST.ZS",2011,12.52,"Europe & Central Asia","Upper middle income"
"AZE","Azerbaijan","Forest area (% of land area)","AG.LND.FRST.ZS",1996,10.38,"Europe & Central Asia","Upper middle income"
"AZE","Azerbaijan","Forest area (% of land area)","AG.LND.FRST.ZS",2012,12.83,"Europe & Central Asia","Upper middle income"
"AZE","Azerbaijan","Forest area (% of land area)","AG.LND.FRST.ZS",2015,13.78,"Europe & Central Asia","Upper middle income"
"AZE","Azerbaijan","Forest area (% of land area)","AG.LND.FRST.ZS",1995,10.36,"Europe & Central Asia","Upper middle income"
"AZE","Azerbaijan","Forest area (% of land area)","AG.LND.FRST.ZS",1997,10.4,"Europe & Central Asia","Upper middle income"
"AZE","Azerbaijan","Forest area (% of land area)","AG.LND.FRST.ZS",1999,10.52,"Europe & Central Asia","Upper middle income"
"AZE","Azerbaijan","Forest area (% of land area)","AG.LND.FRST.ZS",2008,11.57,"Europe & Central Asia","Upper middle income"
"AZE","Azerbaijan","Forest area (% of land area)","AG.LND.FRST.ZS",1992,10.28,"Europe & Central Asia","Upper middle income"
"AZE","Azerbaijan","Forest area (% of land area)","AG.LND.FRST.ZS",2007,11.25,"Europe & Central Asia","Upper middle income"
"AZE","Azerbaijan","Forest area (% of land area)","AG.LND.FRST.ZS",1993,10.31,"Europe & Central Asia","Upper middle income"
"AZE","Azerbaijan","Forest area (% of land area)","AG.LND.FRST.ZS",1991,10.28,"Europe & Central Asia","Upper middle income"
"BDI","Burundi","Forest area (% of land area)","AG.LND.FRST.ZS",2013,10.39,"Sub-Saharan Africa","Low income"
"BDI","Burundi","Forest area (% of land area)","AG.LND.FRST.ZS",2010,9.85,"Sub-Saharan Africa","Low income"
"BDI","Burundi","Forest area (% of land area)","AG.LND.FRST.ZS",2003,7.31,"Sub-Saharan Africa","Low income"
"BDI","Burundi","Forest area (% of land area)","AG.LND.FRST.ZS",2009,9.29,"Sub-Saharan Africa","Low income"
"BDI","Burundi","Forest area (% of land area)","AG.LND.FRST.ZS",2005,7.05,"Sub-Saharan Africa","Low income"
"BDI","Burundi","Forest area (% of land area)","AG.LND.FRST.ZS",2012,10.21,"Sub-Saharan Africa","Low income"
"BDI","Burundi","Forest area (% of land area)","AG.LND.FRST.ZS",2014,10.57,"Sub-Saharan Africa","Low income"
"BDI","Burundi","Forest area (% of land area)","AG.LND.FRST.ZS",2002,7.45,"Sub-Saharan Africa","Low income"
"BDI","Burundi","Forest area (% of land area)","AG.LND.FRST.ZS",2000,7.71,"Sub-Saharan Africa","Low income"
"BDI","Burundi","Forest area (% of land area)","AG.LND.FRST.ZS",2006,7.61,"Sub-Saharan Africa","Low income"
"BDI","Burundi","Forest area (% of land area)","AG.LND.FRST.ZS",2001,7.58,"Sub-Saharan Africa","Low income"
"BDI","Burundi","Forest area (% of land area)","AG.LND.FRST.ZS",2004,7.18,"Sub-Saharan Africa","Low income"
"BDI","Burundi","Forest area (% of land area)","AG.LND.FRST.ZS",1999,8.06,"Sub-Saharan Africa","Low income"
"BDI","Burundi","Forest area (% of land area)","AG.LND.FRST.ZS",1990,11.25,"Sub-Saharan Africa","Low income"
"BDI","Burundi","Forest area (% of land area)","AG.LND.FRST.ZS",1994,9.84,"Sub-Saharan Africa","Low income"
"BDI","Burundi","Forest area (% of land area)","AG.LND.FRST.ZS",2011,10.03,"Sub-Saharan Africa","Low income"
"BDI","Burundi","Forest area (% of land area)","AG.LND.FRST.ZS",1996,9.13,"Sub-Saharan Africa","Low income"
"BDI","Burundi","Forest area (% of land area)","AG.LND.FRST.ZS",2015,10.75,"Sub-Saharan Africa","Low income"
"BDI","Burundi","Forest area (% of land area)","AG.LND.FRST.ZS",1991,10.9,"Sub-Saharan Africa","Low income"
"BDI","Burundi","Forest area (% of land area)","AG.LND.FRST.ZS",1998,8.42,"Sub-Saharan Africa","Low income"
"BDI","Burundi","Forest area (% of land area)","AG.LND.FRST.ZS",1997,8.77,"Sub-Saharan Africa","Low income"
"BDI","Burundi","Forest area (% of land area)","AG.LND.FRST.ZS",2007,8.17,"Sub-Saharan Africa","Low income"
"BDI","Burundi","Forest area (% of land area)","AG.LND.FRST.ZS",2008,8.73,"Sub-Saharan Africa","Low income"
